team_id,player_id,x_loc,y_loc,radius,game_clock,shot_clock,quarter,game_id,event_id
-1,-1,31.65866,36.67246,3.0541,710.34,11.46,1,1451695252003,1
1610612761,2449,16.22919,13.18689,0.0,710.34,11.46,1,1451695252003,1
1610612761,201960,7.44243,16.90856,0.0,710.34,11.46,1,1451695252003,1
1610612761,200768,30.30945,36.00203,0.0,710.34,11.46,1,1451695252003,1
1610612761,201942,4.65068,29.30521,0.0,710.34,11.46,1,1451695252003,1
1610612761,202685,23.93545,37.88557,0.0,710.34,11.46,1,1451695252003,1
1610612766,101107,12.75206,19.59994,0.0,710.34,11.46,1,1451695252003,1
1610612766,201587,6.88134,18.81958,0.0,710.34,11.46,1,1451695252003,1
1610612766,202689,26.59578,34.94181,0.0,710.34,11.46,1,1451695252003,1
1610612766,203469,17.44545,34.85111,0.0,710.34,11.46,1,1451695252003,1
1610612766,203798,8.01716,31.83527,0.0,710.34,11.46,1,1451695252003,1
-1,-1,31.90677,36.18951,3.47588,710.3,11.44,1,1451695252003,1
1610612761,2449,16.10129,13.20407,0.0,710.3,11.44,1,1451695252003,1
1610612761,201960,7.4217,17.05704,0.0,710.3,11.44,1,1451695252003,1
1610612761,200768,30.59362,35.52006,0.0,710.3,11.44,1,1451695252003,1
1610612761,201942,4.39888,28.71716,0.0,710.3,11.44,1,1451695252003,1
1610612761,202685,23.97694,37.91678,0.0,710.3,11.44,1,1451695252003,1
1610612766,101107,12.80222,19.54711,0.0,710.3,11.44,1,1451695252003,1
1610612766,201587,6.87076,18.89758,0.0,710.3,11.44,1,1451695252003,1
1610612766,202689,26.76963,34.49407,0.0,710.3,11.44,1,1451695252003,1
1610612766,203469,17.47835,34.90286,0.0,710.3,11.44,1,1451695252003,1
1610612766,203798,7.80195,31.52033,0.0,710.3,11.44,1,1451695252003,1
-1,-1,32.2028,35.78249,3.74701,710.26,11.41,1,1451695252003,1
1610612761,2449,15.97071,13.21727,0.0,710.26,11.41,1,1451695252003,1
1610612761,201960,7.41406,17.20204,0.0,710.26,11.41,1,1451695252003,1
1610612761,200768,30.83724,35.03369,0.0,710.26,11.41,1,1451695252003,1
1610612761,201942,4.19563,28.20097,0.0,710.26,11.41,1,1451695252003,1
1610612761,202685,24.01771,37.96557,0.0,710.26,11.41,1,1451695252003,1
1610612766,101107,12.85352,19.4979,0.0,710.26,11.41,1,1451695252003,1
1610612766,201587,6.87713,18.98721,0.0,710.26,11.41,1,1451695252003,1
1610612766,202689,26.93223,34.04851,0.0,710.26,11.41,1,1451695252003,1
1610612766,203469,17.50789,35.0127,0.0,710.26,11.41,1,1451695252003,1
1610612766,203798,7.60256,31.11654,0.0,710.26,11.41,1,1451695252003,1
-1,-1,32.23307,35.18836,3.84261,710.22,11.39,1,1451695252003,1
1610612761,2449,15.84202,13.23435,0.0,710.22,11.39,1,1451695252003,1
1610612761,201960,7.39571,17.30749,0.0,710.22,11.39,1,1451695252003,1
1610612761,200768,31.07299,34.58714,0.0,710.22,11.39,1,1451695252003,1
1610612761,201942,4.01187,27.63396,0.0,710.22,11.39,1,1451695252003,1
1610612761,202685,24.04877,37.9876,0.0,710.22,11.39,1,1451695252003,1
1610612766,101107,12.87978,19.40605,0.0,710.22,11.39,1,1451695252003,1
1610612766,201587,6.88326,19.07665,0.0,710.22,11.39,1,1451695252003,1
