injury_id,Date,Team,Acquired,Relinquished,Notes,player_name,player_id,body_region
298,1983-01-07,Blazers,,Darnell Valentine,placed on IL with broken left foot,Darnell Valentine,78395.0,foot
299,1983-01-10,Pistons,Kelly Tripucka,,activated from IL,Kelly Tripucka,78369.0,
300,1983-01-11,Warriors,Derek Smith,,activated from IL,Derek Smith,78183.0,
301,1983-01-18,Bullets,Frank Johnson,,activated from IL,Frank Johnson,77146.0,
302,1983-01-18,Spurs,,Ed Rains,placed on IL with knee injury,Ed Rains,77904.0,knee
303,1983-02-01,Bucks,,Charlie Criss,placed on IL with strep throat,Charlie Criss,76471.0,neck
304,1983-02-01,Bucks,Brian Winters,,activated from IL,Brian Winters,78600.0,
305,1983-02-01,Pistons,Cliff Levingston,,activated from IL,Cliff Levingston,77377.0,
306,1983-02-07,Suns,,Joel Kramer,placed on IL,Joel Kramer,77308.0,
307,1983-02-15,Kings,Kenny Dennard,,activated from IL,Kenny Dennard,76556.0,
308,1983-02-16,Lakers,,Ed Jordan / Eddie Jordan,placed on IL with pulled groin,Ed Jordan / Eddie Jordan,77205.0,groin
309,1983-02-17,Pistons,,Kent Benson,placed on IL with strained knee ligaments,Kent Benson,76154.0,knee
310,1983-02-23,Knicks,,Vince Taylor,placed on IL with nose injury,Vince Taylor,78303.0,nose
311,1983-02-25,Bucks,Brian Winters,,activated from IL,Brian Winters,78600.0,
312,1983-02-25,Suns,,James Edwards,placed on IL,James Edwards,229.0,
313,1983-03-02,Bulls,,Orlando Woolridge,placed on IL with torn ligament in right knee,Orlando Woolridge,78615.0,knee
314,1983-03-03,Blazers,,Pete Verhoeven,placed on IL with knee injury,Pete Verhoeven,,knee
315,1983-03-03,Blazers,Darnell Valentine,,activated from IL,Darnell Valentine,78395.0,
316,1983-03-06,Bulls,,Ronnie Lester,placed on IL with fractured right kneecap,Ronnie Lester,77373.0,knee
317,1983-03-08,Lakers,Ed Jordan / Eddie Jordan,,activated from IL,Ed Jordan / Eddie Jordan,77205.0,
318,1983-03-12,Blazers,,Darnell Valentine,placed on IL,Darnell Valentine,78395.0,
319,1983-03-12,Blazers,Audie Norris,,activated from IL,Audie Norris,77731.0,
320,1983-03-22,Blazers,Darnell Valentine,,activated from IL,Darnell Valentine,78395.0,
321,1983-03-23,Nets,,Otis Birdsong,placed on IL with stress fracture in pelvis,Otis Birdsong,76170.0,pelvis
322,1983-04-01,Suns,,David Thirdkill,placed on IL with viral infection,David Thirdkill,78314.0,
323,1983-04-01,Suns,James Edwards,,activated from IL,James Edwards,229.0,
324,1983-04-04,Rockets,Chuck Nevitt,,activated,Chuck Nevitt,77707.0,
325,1983-04-15,Nets,Otis Birdsong,,activated from IL,Otis Birdsong,76170.0,
326,1983-04-16,Lakers,,Ed Jordan / Eddie Jordan,placed on IL with bruised toe,Ed Jordan / Eddie Jordan,77205.0,toe
327,1983-04-16,Lakers,Bob McAdoo,,activated from IL,Bob McAdoo,77498.0,
328,1983-10-25,Suns,,Charles Pittman,placed on IL,Charles Pittman,,
329,1983-10-26,Celtics,,Winfred King,placed on IL,Winfred King,,
330,1983-10-26,Lakers,,Clay Johnson,placed on IL,Clay Johnson,77135.0,
331,1983-10-26,Lakers,,Kurt Rambis,placed on IL,Kurt Rambis,77905.0,
332,1983-10-26,Lakers,,Mitch Kupchak,placed on IL,Mitch Kupchak,77324.0,
333,1983-10-27,Knicks,,Eric Fernsten,placed on IL,Eric Fernsten,76707.0,
334,1983-10-28,Kings,,Mike Woodson,placed on IL with arthroscopic surgery to repair torn cartilage in right knee,Mike Woodson,78614.0,knee
335,1983-10-31,Warriors,,Ron Brewer,placed on IL with shoulder injury,Ron Brewer,76249.0,shoulder
336,1983-11-01,Nets,,Clarence Walker / Foots Walker,placed on IL with foot injury,Clarence Walker / Foots Walker,78436.0,foot
337,1983-11-08,Bucks,,Charlie Criss,placed on IL with strained foot,Charlie Criss,76471.0,foot
338,1983-11-11,Spurs,Roger Phegley,,activated from IL,Roger Phegley,77848.0,
339,1983-11-15,Hawks,,Armond Hill,placed on IL with fractured nose,Armond Hill,77024.0,nose
340,1983-11-15,Hawks,Billy Paultz,,activated from IL,Billy Paultz,77817.0,
341,1983-11-16,Suns,,James Edwards,placed on IL with hand injury,James Edwards,229.0,hand
342,1983-11-16,Suns,Charles Pittman,,activated from IL,Charles Pittman,,
343,1983-11-18,Lakers,Mitch Kupchak,,activated from IL,Mitch Kupchak,77324.0,
344,1983-11-22,Kings,Mike Woodson,,activated from IL,Mike Woodson,78614.0,
345,1983-11-24,Suns,,Paul Westphal,placed in IL with strained left leg,Paul Westphal,78500.0,leg
346,1983-11-24,Suns,James Edwards,,activated from IL,James Edwards,229.0,
347,1983-12-01,Warriors,,Ron Brewer,placed on IL with hand injury,Ron Brewer,76249.0,hand
348,1983-12-04,Suns,,Rick Robey,placed on IL for knee surgery,Rick Robey,77984.0,knee
349,1983-12-04,Suns,Paul Westphal,,activated from IL,Paul Westphal,78500.0,
350,1983-12-20,Knicks,Eric Fernsten,,activated from IL,Eric Fernsten,76707.0,
351,1983-12-20,Nets,Clarence Walker / Foots Walker,,activated from IL,Clarence Walker / Foots Walker,78436.0,
352,1983-12-30,Lakers,Earvin Johnson / Magic Johnson,,activated from IL,Earvin Johnson / Magic Johnson,77142.0,
353,1984-01-01,Blazers,,Darnell Valentine,placed on IL with broken bone in left hand,Darnell Valentine,78395.0,hand
354,1984-01-03,Spurs,,Johnny Moore,placed on IL with broken right index finger (out ~4 weeks),Johnny Moore,77633.0,finger
355,1984-01-07,Lakers,,Larry Spriggs,placed on IL with hip pointer,Larry Spriggs,78233.0,"pelvis,hip"
356,1984-01-07,Lakers,Kurt Rambis,,activated from IL,Kurt Rambis,77905.0,
357,1984-01-10,Suns,,Paul Westphal,placed on IL with sore right leg,Paul Westphal,78500.0,leg
358,1984-01-10,Warriors,,Eric Floyd / Sleepy Floyd,placed on IL with sprained ankle,Eric Floyd / Sleepy Floyd,76726.0,ankle
359,1984-01-10,Warriors,Ron Brewer,,activated from IL,Ron Brewer,76249.0,
360,1984-01-13,Sonics,,Clay Johnson,placed on IL,Clay Johnson,77135.0,
361,1984-01-19,Warriors,,Russell Cross,placed on IL with strained knee,Russell Cross,76478.0,knee
362,1984-01-19,Warriors,Eric Floyd / Sleepy Floyd,,activated from IL,Eric Floyd / Sleepy Floyd,76726.0,
363,1984-01-24,Sonics,,Fred Brown,placed on IL,Fred Brown,76272.0,
364,1984-01-24,Sonics,Clay Johnson,,activated from IL,Clay Johnson,77135.0,
365,1984-02-01,Suns,Paul Westphal,,activated from IL,Paul Westphal,78500.0,
366,1984-02-02,76ers,,Leo Rautins,placed on IL with ankle injury,Leo Rautins,77916.0,ankle
367,1984-02-05,Blazers,Darnell Valentine,,activated from IL,Darnell Valentine,78395.0,
368,1984-02-13,Sonics,,Clay Johnson,placed on IL with knee injury,Clay Johnson,77135.0,knee
369,1984-02-13,Sonics,Fred Brown,,activated from IL,Fred Brown,76272.0,
370,1984-02-18,Pacers,,Herb Williams,placed on IL with sprained ankle,Herb Williams,1006.0,ankle
371,1984-03-02,Lakers,,Calvin Garrett,placed on IL with knee imflammation,Calvin Garrett,76786.0,knee
372,1984-03-02,Lakers,Larry Spriggs,,activated from IL,Larry Spriggs,78233.0,
373,1984-03-09,Pacers,Herb Williams,,activated from IL,Herb Williams,1006.0,
374,1984-03-31,Kings,,Joe Meriweather / Joe C. Meriweather,placed on IL with sprained left foot,Joe Meriweather / Joe C. Meriweather,77582.0,foot
375,1984-10-12,Kings,,Ed Nealy,placed on IL with bruised right calf (out 6-8 weeks),Ed Nealy,77697.0,calf
376,1984-10-23,Lakers,,Earl Jones,placed on IL with right foot sesamoiditis,Earl Jones,77183.0,foot
377,1984-10-23,Nets,,Clarence Walker / Foots Walker,placed on IL with right knee inflammation,Clarence Walker / Foots Walker,78436.0,knee
378,1984-10-25,Bucks,,Ricky Pierce,placed on IL,Ricky Pierce,894.0,
379,1984-10-25,Cavaliers,,Lonnie Shelton,placed on IL,Lonnie Shelton,78133.0,
380,1984-10-25,Cavaliers,,Paul Thompson,placed on IL,Paul Thompson,78332.0,
381,1984-10-25,Nets,,Albert King,placed on IL with back spasms,Albert King,77263.0,back
382,1984-10-25,Pacers,,Clark Kellogg,placed on IL recovering from arthroscopic surgery on left knee,Clark Kellogg,77236.0,knee
383,1984-10-25,Sonics,,John Schweitz,placed on IL,John Schweitz,78093.0,
384,1984-10-25,Sonics,,Reggie King,placed on IL,Reggie King,77273.0,
385,1984-11-05,Cavaliers,Paul Thompson,,activated from IL,Paul Thompson,78332.0,
386,1984-11-06,Hawks,Scott Hastings,,activated from IL,Scott Hastings,76968.0,
387,1984-11-06,Pistons,,Dan Roundfield,placed on IL with strained left calf muscle,Dan Roundfield,78025.0,calf
388,1984-11-07,Cavaliers,,Ron Anderson,placed on IL with stress fracture in left femur,Ron Anderson,76046.0,thigh
389,1984-11-08,Knicks,,Eddie Lee Wilkins,placed on IL with sprained ankle,Eddie Lee Wilkins,,ankle
390,1984-11-09,Pacers,Clark Kellogg,,activated from IL,Clark Kellogg,77236.0,
391,1984-11-20,Pistons,Dan Roundfield,,activated from IL,Dan Roundfield,78025.0,
392,1984-11-24,Pistons,,Kelly Tripucka,placed on IL with pulled hamstring (date approximate),Kelly Tripucka,78369.0,hamstring
393,1984-11-24,Suns,,Larry Nance (Sr.),placed on IL,Larry Nance (Sr.),77685.0,
394,1984-11-24,Suns,,Rod Foster,placed on IL,Rod Foster,76742.0,
395,1984-11-26,Knicks,,Bill Cartwright,placed on IL with fractured metatarsal bone in left foot,Bill Cartwright,76362.0,foot
396,1984-11-26,Knicks,Eddie Lee Wilkins,,activated from IL,Eddie Lee Wilkins,,
397,1984-11-27,Lakers,,Earl Jones,placed on IL with sprained right ankle & foot inflammation,Earl Jones,77183.0,ankle
398,1984-12-12,Nets,,Albert King,placed on IL with pulled groin,Albert King,77263.0,groin
399,1984-12-12,Nets,Tom LaGarde,,activated from IL,Tom LaGarde,77328.0,
400,1984-12-14,Kings,,Larry Drew (I),placed on IL with sprained left foot,Larry Drew (I),76599.0,foot
401,1984-12-17,Bucks,Ricky Pierce,,activated from IL,Ricky Pierce,894.0,
402,1984-12-18,Nets,Darryl Dawkins,,activated from IL,Darryl Dawkins,76539.0,
403,1984-12-21,Cavaliers,,Edgar Jones,placed on IL with calcium deposit in left leg,Edgar Jones,77184.0,leg
404,1984-12-27,Nets,,Otis Birdsong,placed on IL,Otis Birdsong,76170.0,
405,1984-12-29,Rockets,,Allen Leavell,placed on IL with right ankle inflammation,Allen Leavell,77353.0,ankle
406,1985-01-10,Pacers,,Bill Garnett,placed on IL with dislocated finger,Bill Garnett,76785.0,finger
407,1985-01-14,Bulls,,Caldwell Jones,placed on IL with broken left hand,Caldwell Jones,77175.0,hand
408,1985-01-28,Cavaliers,Ron Anderson,,activated from IL,Ron Anderson,76046.0,
409,1985-01-31,Suns,Walter Davis (P.),,activated from IL,Walter Davis (P.),1453.0,
410,1985-02-07,Jazz,,Mitchell Anderson / J.J. Anderson,placed on IL with calf injury,Mitchell Anderson / J.J. Anderson,76043.0,calf
411,1985-02-11,Bucks,,Mike Dunleavy (Sr.),placed on IL with back injury,Mike Dunleavy (Sr.),2399.0,back
412,1985-02-12,Jazz,Bobby Hansen,,activated from IL,Bobby Hansen,,
413,1985-02-13,Bullets,,Frank Johnson,placed on IL with fractured fourth metatarsal bone in left foot,Frank Johnson,77146.0,foot
414,1985-02-17,Clippers,,Bill Walton,placed on IL with sore foot,Bill Walton,78450.0,foot
415,1985-02-18,Nets,,Mike O'Koren,placed on IL with broken arm,Mike O'Koren,77754.0,arm
416,1985-02-20,Celtics,,Cedric Maxwell,placed on IL for arthroscopic surgery on knee,Cedric Maxwell,77487.0,knee
417,1985-02-28,Clippers,Bill Walton,,activated from IL,Bill Walton,78450.0,
418,1985-03-02,Clippers,,Jay Murphy,placed on IL with torn cartilage in knee,Jay Murphy,77670.0,knee
419,1985-03-19,Suns,,Larry Nance (Sr.),placed on IL with pulled groin muscle (out ~7 games),Larry Nance (Sr.),77685.0,groin
420,1985-03-19,Suns,Mike Sanders,,activated from IL,Mike Sanders,78059.0,
421,1985-03-21,Celtics,,M.L. Carr,placed on IL,M.L. Carr,76351.0,
422,1985-03-21,Celtics,Cedric Maxwell,,activated from IL,Cedric Maxwell,77487.0,
423,1985-03-23,Nets,,Otis Birdsong,placed on IL with fractured right hand,Otis Birdsong,76170.0,hand
424,1985-03-25,Pacers,,Bill Garnett,placed on IL with dislocated finger (out for season),Bill Garnett,76785.0,finger
425,1985-03-27,Suns,,Walter Davis (P.),placed on IL,Walter Davis (P.),1453.0,
426,1985-03-29,Suns,Larry Nance (Sr.),,activated from IL,Larry Nance (Sr.),77685.0,
427,1985-04-08,76ers,,Andrew Toney,placed on IL,Andrew Toney,78351.0,
428,1985-04-08,76ers,Clemon Johnson,,activated from IL,Clemon Johnson,77136.0,
429,1985-04-11,Bucks,,Kenny Fields,placed on IL with sprained ankle,Kenny Fields,76713.0,ankle
430,1985-10-08,Sonics,,Tim McCormick,placed on IL recovering from arthroscopic surgery on right knee,Tim McCormick,77516.0,knee
431,1985-10-22,Bucks,,Charles Davis,placed on IL,Charles Davis,,
432,1985-10-22,Cavaliers,,Keith Lee,placed on IL with pulled thigh muscle,Keith Lee,77361.0,thigh
433,1985-10-22,Cavaliers,,Lonnie Shelton,placed on IL recovering from arthroscopic surgery on left knee,Lonnie Shelton,78133.0,knee
434,1985-10-24,Knicks,,Bill Cartwright,placed on IL with bruised left foot,Bill Cartwright,76362.0,foot
435,1985-10-24,Lakers,,Ronnie Lester,placed on IL with tendinitis in knee,Ronnie Lester,77373.0,knee
436,1985-10-24,Suns,,Nick Vanos,placed on IL,Nick Vanos,78407.0,
437,1985-10-25,Bulls,,Quintin Dailey,placed on IL during drug rehab,Quintin Dailey,76497.0,
438,1985-10-28,Spurs,,Tyrone Corbin,placed on IL with sprained knee,Tyrone Corbin,895.0,knee
439,1985-10-29,Suns,,Bernard Thompson,placed on IL with stress fracture in left ankle,Bernard Thompson,78323.0,ankle
440,1985-10-31,Hawks,,Glenn Rivers / Doc Rivers,placed on IL with broken bone in right wrist (date approximate),Glenn Rivers / Doc Rivers,470.0,wrist
441,1985-11-05,Bulls,,Michael Jordan (Jeffrey),placed on IL with fractured navicular tarsal bone in left foot,Michael Jordan (Jeffrey),893.0,foot
442,1985-11-06,Sonics,Tim McCormick,,activated from IL,Tim McCormick,77516.0,
443,1985-11-11,Bucks,Charles Davis,,activated from IL,Charles Davis,,
444,1985-11-12,Lakers,,Byron Scott,placed on IL with strained left hamstring,Byron Scott,2.0,hamstring
445,1985-11-18,Bulls,Quintin Dailey,,activated from IL,Quintin Dailey,76497.0,
446,1985-11-22,Lakers,Byron Scott,,activated from IL,Byron Scott,2.0,
447,1985-12-04,76ers,,Sedale Threatt,placed on IL with pulled abdominal muscle,Sedale Threatt,9.0,abdomen
448,1985-12-04,Hawks,Glenn Rivers / Doc Rivers,,activated from IL,Glenn Rivers / Doc Rivers,470.0,
449,1985-12-05,76ers,,Voise Winters,waived,Voise Winters,78601.0,
450,1985-12-10,Cavaliers,Lonnie Shelton,,activated form IR,Lonnie Shelton,78133.0,
451,1985-12-10,Suns,Bernard Thompson,,activated from IL,Bernard Thompson,78323.0,
452,1985-12-14,Cavaliers,Keith Lee,,activated from IL,Keith Lee,77361.0,
453,1985-12-16,76ers,Sedale Threatt,,activated from IL,Sedale Threatt,9.0,
454,1985-12-17,Clippers,Derek Smith,,activated from IL,Derek Smith,78183.0,
455,1985-12-17,Kings,,Otis Thorpe,placed on IL with strained ligament in knee,Otis Thorpe,901.0,knee
456,1985-12-29,Sonics,Frank Brickowski,,activated from IL,Frank Brickowski,783.0,
457,1986-01-03,Mavericks,,Charlie Sitton,placed on IL,Charlie Sitton,78164.0,
458,1986-01-05,Clippers,,Derek Smith,placed on IL with sore left knee,Derek Smith,78183.0,knee
459,1986-01-17,Bullets,Jeff Ruland,,activated from IL,Jeff Ruland,78041.0,
460,1986-02-15,Jazz,,Jeff Cook,placed on IL,Jeff Cook,76436.0,
461,1986-02-22,Bulls,,Jawann Oldham,placed on IL with broken left cheekbone,Jawann Oldham,77757.0,face
462,1986-02-27,Bucks,,Earl Jones,placed on IL with stress fracture in right foot,Earl Jones,77183.0,foot
463,1986-03-05,Bulls,,Dave Corzine,placed on IL with broken left hand,Dave Corzine,76453.0,hand
464,1986-03-05,Bulls,Jawann Oldham,,activated from IL,Jawann Oldham,77757.0,
465,1986-03-14,Bulls,,Jawann Oldham,placed on IL with re-injured left cheekbone,Jawann Oldham,77757.0,face
466,1986-03-14,Bulls,Michael Jordan (Jeffrey),,activated from IL,Michael Jordan (Jeffrey),893.0,
467,1986-04-05,76ers,,Moses Malone,placed on IL,Moses Malone,77449.0,
468,1986-04-05,76ers,Bobby Jones (C.),,"""activated""",Bobby Jones (C.),77193.0,
469,1986-04-09,Bucks,,Derrick Rowland,placed on IL recovering from arthroscopic surgery on knee (date approxiomate),Derrick Rowland,78030.0,knee
470,1986-04-10,Jazz,Jeff Cook,,activated from IL,Jeff Cook,76436.0,
471,1986-04-13,Bulls,Jawann Oldham,,activated from IL,Jawann Oldham,77757.0,
472,1986-09-13,Kings,,Franklin Edwards,placed on IL with fractured right foot,Franklin Edwards,76641.0,foot
473,1986-10-12,Suns,,William Bedford,placed on IL recovering from surgery on right knee to remove bone chips (date approximate),William Bedford,76138.0,knee
474,1986-10-30,Bucks,,Chris Engler,placed on IL,Chris Engler,76670.0,
475,1986-10-30,Bullets,,Ennis Whatley,placed on IL with sprained right thumb,Ennis Whatley,941.0,finger
476,1986-10-30,Bullets,,Jay Vincent,placed on IL with ruptured tendon in right ring finger,Jay Vincent,78418.0,finger
477,1986-10-30,Bulls,,Gene Banks,placed on IL with broken right foot,Gene Banks,76093.0,foot
478,1986-10-30,Celtics,,Scott Wedman,placed on IL,Scott Wedman,78482.0,
479,1986-10-30,Hawks,,Antoine Carr,placed on IL,Antoine Carr,156.0,
480,1986-10-30,Rockets,,Ralph Sampson,placed on IL with sprained ankle,Ralph Sampson,78055.0,ankle
481,1986-10-30,Sonics,,Nate McMillan,placed on IL,Nate McMillan,203.0,
482,1986-10-30,Knicks,,Jawann Oldham,placed on IL with sore hip,Jawann Oldham,77757.0,hip
483,1986-11-01,Suns,,Bernard Thompson,placed on IL with stress fracture in left shin,Bernard Thompson,78323.0,shin
484,1986-11-02,Clippers,,Darnell Valentine,placed on IL with broken left hand (date approximate),Darnell Valentine,78395.0,hand
485,1986-11-07,Lakers,,Petur Gudmundsson,placed on IL,Petur Gudmundsson,76901.0,
486,1986-11-10,Bucks,Scott Skiles,,activated from IL,Scott Skiles,101.0,
487,1986-11-10,Celtics,,Bill Walton,placed on IL,Bill Walton,78450.0,
488,1986-11-11,Celtics,Danny Ainge,,activated from IL,Danny Ainge,76017.0,
489,1986-11-16,Rockets,Ralph Sampson,,activated from IL,Ralph Sampson,78055.0,
490,1986-11-17,Bucks,,Scott Skiles,placed on IL with sprained ankle,Scott Skiles,101.0,ankle
491,1986-11-18,Celtics,Danny Ainge,,activated from IL,Danny Ainge,76017.0,
492,1986-11-20,Nets,,Darryl Dawkins,placed on IL with back injury,Darryl Dawkins,76539.0,back
493,1986-11-20,Nets,Pace Mannion,,activated from IL,Pace Mannion,77456.0,
494,1986-11-21,Warriors,,Purvis Short,placed on IL with sore left knee,Purvis Short,78139.0,knee
495,1986-11-21,Warriors,Ben McDonald,,activated from IL,Ben McDonald,77524.0,
496,1986-11-25,Celtics,Scott Wedman,,activated from IL,Scott Wedman,78482.0,
497,1986-11-26,Cavaliers,,Carlton McCray / Scooter McCray,placed on IL with sore knee,Carlton McCray / Scooter McCray,77518.0,knee
498,1986-11-26,Cavaliers,Phil Hubbard,,activated from IL,Phil Hubbard,77071.0,
499,1986-11-28,Suns,,James Edwards,placed on IL with left heel tendinitis,James Edwards,229.0,heel
500,1986-11-28,Suns,William Bedford,,activated from IL,William Bedford,76138.0,
501,1986-12-02,Clippers,Darnell Valentine,,activated,Darnell Valentine,78395.0,
502,1986-12-08,Bulls,Gene Banks,,activated from IL,Gene Banks,76093.0,
503,1986-12-08,Rockets,,Robert Reid,placed on IL recovering from arthroscopic surgery on right knee,Robert Reid,77936.0,knee
504,1986-12-09,Cavaliers,Carlton McCray / Scooter McCray,,activated from IL,Carlton McCray / Scooter McCray,77518.0,
505,1986-12-11,Celtics,,Scott Wedman,placed on IL with sore left heel (date approximate),Scott Wedman,78482.0,heel
506,1986-12-15,Sonics,Terence Stansbury,,activated from IL,Terence Stansbury,78241.0,
507,1986-12-29,Pacers,,Ron Anderson,placed on IL with sprained left knee,Ron Anderson,76046.0,knee
508,1986-12-31,Pacers,,Herb Williams,placed on IL with bruised ribs,Herb Williams,1006.0,ribs
509,1987-01-05,76ers,,Andrew Toney,placed on IL with sore foot,Andrew Toney,78351.0,foot
510,1987-01-07,Pistons,,Rick Mahorn,placed on IL,Rick Mahorn,328.0,
511,1987-01-08,Bucks,,Paul Pressey,placed on IL recovering from surgery on right ring finger to repair partially divided tendon (out 4-5 weeks) (date approximate),Paul Pressey,77879.0,finger
512,1987-01-09,Bucks,,Paul Pressey,placed on IL recovering from surgery on right ring finger to repair partially divided tendon,Paul Pressey,77879.0,finger
513,1987-01-09,Bulls,,Sedale Threatt,placed on IL with broken right ring finger,Sedale Threatt,9.0,finger
514,1987-01-10,Pacers,Herb Williams,,activated from IL,Herb Williams,1006.0,
515,1987-01-12,Cavaliers,,Mark Price,placed on IL with appendectomy,Mark Price,899.0,
516,1987-01-15,Kings,Franklin Edwards,,activated from IL,Franklin Edwards,76641.0,
517,1987-01-21,Knicks,Kenny Walker,,activated from IL,Kenny Walker,78440.0,
518,1987-01-22,Pacers,Ron Anderson,,activated from IL,Ron Anderson,76046.0,
519,1987-01-23,76ers,,Kenny Green,placed on IL with ankle injury,Kenny Green,76869.0,ankle
520,1987-01-23,76ers,Andrew Toney,,activated from IL,Andrew Toney,78351.0,
